annee;numCommune;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbCinemasAE;RME;indiceFrequentation;populationCommune
1978;72181;;11;5042;;;693999;1281233,831;;;1,846160918;4,698802278;
1979;72181;;14;5168;;;775114;1542642,582;;;1,990213803;5,248000975;
1980;72181;;14;5168;;;747586;1677468,188;;;2,243846444;5,061619396;
1981;72181;;14;5168;;;826275;2176524,833;;;2,634140974;5,594392574;
1982;72181;;13;4518;;;921719;2626438,013;;;2,849499699;6,24060746;
1983;72181;;14;5502;;;910882;2811022,369;;;3,086044481;6,16723427;
1984;72181;;21;6616;;;878627;2836211,063;;;3,228003536;5,948847979;
1985;72181;;21;4842;;;817766;2814438,751;;;3,441618692;5,536781384;
1986;72181;;21;4842;;;852120;3412600,582;;;4,004835683;5,856414345;
1987;72181;;21;4832;;;702307;2896135,623;;;4,123745916;4,826785886;
1988;72181;;20;4332;;;608973;2624511,471;;;4,309733717;4,185323913;
1989;72181;;21;4404;;;589811;2687592,447;;;4,556701125;4,053628129;
1990;72181;;21;4404;;;572073;2696594,008;;;4,713723613;3,931719152;
1991;72181;;21;4404;;;528881;2578463,89;;;4,875319571;3,634870998;
1992;72181;5;20;4156;;20437;496032;2510312,261;14,89639714;;5,060786928;3,409107779;
1993;72181;4;18;2936;;20922;599196;2905684,214;17,542289;;4,849305092;4,11812896;
1994;72181;4;18;2936;;20960;540600;2689086,48;15,80769238;;4,974262819;3,715412847;
1995;72181;4;18;2936;;21910;589994;2991475,813;16,50848209;;5,070349551;4,038150645;
1996;72181;5;19;3174;;22565;631531;3090448,002;17,10944032;;4,893580841;4,322446186;
1997;72181;5;19;3174;;24442;645136;3228034,764;16,17352413;;5,003650028;4,415564149;
1998;72181;4;18;2936;;23645;720485;3698113,291;19,06917212;;5,132810941;4,931282297;
1999;72181;4;18;2936;;23879;364624;1799654,246;9,419304273;;4,935643966;2,495629855;
2000;72181;4;18;2936;;21217;311653;1512059,937;9,05277486;;4,851741959;2,133075528;
2001;72181;4;18;2936;;17777;296685;1470107,644;10,7697669;;4,955112811;2,030628657;
2002;72181;3;14;2325;;15969;262694;1341731,63;10,69417661;1;5,107583843;1,797980904;
2003;72181;4;15;2415;;14959;241181;1274456,87;10,98145118;1;5,284234123;1,695103352;
2004;72181;4;14;1770;;16508;269220;1407210,9;11,89835354;1;5,226992423;1,892171126;
2005;72181;4;14;1766;;19017;248742;1276636,95;9,9271018;1;5,132373905;1,748244671;
2006;72181;4;14;1766;;17635;257988;1351017,64;10,54608793;1;5,23674605;1,796586327;
2007;72181;3;12;1603;;18799;258950;1354492,2;10,05401485;1;5,230709403;1,795221985;
2008;72181;3;12;1603;;20893;278812;1467630,15;9,684207016;1;5,263870099;1,9453131;
2009;72181;3;12;1603;;20875;277392;1458672,48;9,678219575;1;5,258523966;1,935405547;
2010;72181;4;14;1766;;21093;271412;1455868,66;9,55681777;1;5,364054132;1,893682191;
2011;72181;4;14;1766;;21149;294026;1667089,95;10,21251617;1;5,669872562;2,051463457;
2012;72181;4;14;1766;;21582;276193;1575766,68;9,348841114;2;5,705309983;1,927039944;
2013;72181;4;14;1766;;22532;268085;1548219,95;8,777981586;1;5,775108454;1,870469213;
2014;72181;5;25;3577;1;37039;590847;3664985,65;10,88106403;1;6,202935193;4,122428048;
2015;72181;5;25;3577;1;40871;685653;4628697,4;11,2264175;1;6,75078706;4,783903715;
2016;72181;5;25;3577;1;39946;687952;4673296,21;11,54027451;1;6,793055635;4,799944183;
2017;72181;5;25;3577;1;40314;678177;4503147,24;11,32928871;1;6,640076617;4,731742543;
2018;72181;4;23;3414;1;42379;673650;4498228,15;10,65341751;1;6,677396497;4,700156986;
2019;72181;5;24;3513;1;39112;708370;4865609,6;12,15206507;1;6,868740348;4,942403628;
2020;72181;4;23;3414;1;16047;230077;1553546,32;9,866613719;1;6,752288669;1,605281702;
1960;92044;;4;2913;;;381452;91518,80382;;;0,239922202;6,17196298;
1961;92044;;4;2913;;;325557;83595,87595;;;0,256778002;5,267571678;
1962;92044;;4;2913;;;316448;92433,95527;;;0,292098403;5,120186396;
1963;92044;;3;2413;;;291839;96025,65412;;;0,329036401;4,722008284;
1964;92044;;3;2411;;;280290;102742,5578;;;0,366558057;4,535143356;
1965;92044;;3;2411;;;247098;107239,3465;;;0,433995202;3,998090738;
1966;92044;;3;2411;;;238556;108372,1951;;;0,454284089;4,047369403;
1967;92044;;2;1611;;;206707;105992,0086;;;0,512764486;3,50701549;
1968;92044;;2;1611;;;229405;119579,3322;;;0,521258613;3,892112451;
1969;92044;;2;1611;;;128845;80219,28267;;;0,622602993;2,185999559;
1970;92044;;2;1611;;;128871;81703,67875;;;0,633995847;2,186440678;
1971;92044;;2;1611;;;127345;82457,53914;;;0,64751297;2,424556861;
1972;92044;;2;1611;;;126541;84675,82479;;;0,669157228;2,409249281;
1973;92044;;1;1033;;;101252;71253,90841;;;0,703728404;1,927764979;
1974;92044;;1;1033;;;62845;46219,79794;;;0,735457044;1,196523428;
1975;92044;;2;1198;;;16066;12736,81049;;;0,792780436;0,305885041;
1976;92044;;1;165;;;21190;20156,96151;;;0,951248773;0,403442301;
1977;92044;;2;365;;;30471;34177,24028;;;1,121631724;0,580145841;
1978;92044;;2;365;;;42076;49747,01086;;;1,182313216;0,78646729;
1979;92044;;2;365;;;45093;61166,66184;;;1,35645581;0,842859813;
1980;92044;;2;365;;;47836;66876,79223;;;1,398043152;0,894130841;
1981;92044;;2;365;;;46375;72323,33827;;;1,559532901;0,86682243;
1982;92044;;2;365;;;49422;82402,80994;;;1,66733054;0,923775701;
1983;92044;;;;;;;;;;;;
1984;92044;;2;365;;;42741;82432,38505;;;1,928648956;0,798897196;
1985;92044;;2;365;;;38635;76272,37761;;;1,974178274;0,722149533;
1986;92044;;2;365;;;25937;61683,4945;;;2,378204669;0,545490872;
1987;92044;;2;365;;;26341;67583,55045;;;2,56571696;0,553987549;
1988;92044;;2;365;;;23553;58240,04622;;;2,47272306;0,495352065;
1989;92044;;2;365;;;20069;52256,2485;;;2,603829214;0,422078741;
1990;92044;;2;365;;;17934;49704,49587;;;2,771523133;0,377176748;
1991;92044;;1;246;;;16045;43058,46267;;;2,683606274;0,337448473;
1992;92044;1;1;246;;1389;34326;167445,732;10,04583048;;4,878102079;0,721923109;
1993;92044;1;1;246;;1263;44499;210979,6831;14,32226793;;4,741223019;0,935875326;
1994;92044;1;1;246;;1267;49402;231456,6351;15,8501293;;4,685167303;1,038992176;
1995;92044;1;1;246;;1215;40616;193949,1461;13,58894577;;4,775190714;0,742522852;
1996;92044;1;1;246;;1380;48992;232494,3556;14,43148345;;4,745557552;0,895648995;
1997;92044;1;1;246;;1413;43567;197960,2321;12,53373149;;4,54381142;0,796471664;
1998;92044;1;1;246;;1536;48076;218407,9139;12,72336551;;4,542971835;0,878903108;
1999;92044;1;1;246;;1339;44661;199151,4688;13,55853476;;4,459180689;0,816471664;
2000;92044;1;1;246;;1295;43133;194411,6764;13,53956744;;4,507260714;0,788537477;
2001;92044;1;1;246;;1276;54916;246685,8346;17,49496649;;4,49205759;1,003948812;
2002;92044;1;1;246;;1108;54756;241645,43;20,08893194;;4,413131529;1,001023766;
2003;92044;1;1;246;;1131;51724;233464,27;18,59064214;;4,51365459;0,815372974;
2004;92044;1;1;246;;1140;57601;262986,07;20,53950934;;4,565651117;0,908017529;
2005;92044;1;1;246;;1085;52123;231176,98;19,52830542;;4,435220152;0,821662778;
2006;92044;1;1;246;;1129;52967;235658,24;19,07112561;;4,449152114;0,819237789;
2007;92044;1;1;246;;1138;47348;207804,11;16,91314101;;4,388867745;0,725484187;
2008;92044;1;1;246;;708;32044;144391,18;18,39832805;;4,506028586;0,499166602;
2009;92044;;;;;;;;;;;;
2010;92044;;;;;;;;;;;;
2011;92044;;;;;;;;;;;;
2012;92044;;;;;;;;;;;;
2013;92044;;;;;;;;;;;;
2014;92044;;;;;;;;;;;;
2015;92044;1;8;1538;1;10683;257670;2010576,3;12,78598767;;7,802911864;4,013864008;
2016;92044;1;8;1560;1;15570;426961;3321166,96;14,31869965;;7,778619031;6,651000857;
2017;92044;1;8;1538;1;15335;450184;3464440,58;15,4744362;;7,695610195;7,012758003;
2018;92044;1;8;1538;1;14896;425953;3441961,99;15,04125502;;8,080614504;6,635298699;
2019;92044;1;8;1538;1;14885;493093;4280428,29;17,48244285;;8,680772775;7,681174546;
2020;92044;1;8;1538;1;6951;150326;1242499,28;11,31036039;;8,26536514;2,341708856;
1960;59350;;29;20865;;;4017090;1151357,635;;;0,286614847;16,74101394;
1961;59350;;28;20672;;;3683089;1149248,96;;;0,312033991;15,34908212;
1962;59350;;27;20256;;;3434036;1165094,663;;;0,339278523;14,31116668;
1963;59350;;26;19746;;;3119148;1197156,216;;;0,383808725;12,99888729;
1964;59350;;27;20015;;;3022907;1241679,409;;;0,410756735;12,59780792;
1965;59350;;26;19681;;;2856768;1311658,081;;;0,459140568;11,90543227;
1966;59350;;25;18892;;;2704793;1425210,494;;;0,526920357;11,33828399;
1967;59350;;24;18483;;;2338451;1464228,448;;;0,626153145;9,802606538;
1968;59350;;22;17688;;;2191448;1383457,91;;;0,631298534;9,186381281;
1969;59350;;20;16055;;;2201853;1494063,94;;;0,67854845;9,229998239;
1970;59350;;16;12675;;;2256232;1656910,285;;;0,734370528;9,45795082;
1971;59350;;15;12075;;;2283842;1821300,786;;;0,797472324;10,4187971;
1972;59350;;22;11847;;;2338496;2081757,036;;;0,890211929;10,66812649;
1973;59350;;22;11758;;;2378650;2604218,417;;;1,094830436;10,85130746;
1974;59350;;22;11758;;;2501662;3191359,952;;;1,275695898;11,41248335;
1975;59350;;23;10953;;;2408414;3609708,716;;;1,498790787;10,98708965;
1976;59350;;25;10704;;;2359504;4006027,529;;;1,697826123;10,76396416;
1977;59350;;25;10027;;;2320946;4254459,972;;;1,833071503;10,58806409;
1978;59350;;30;9682;;;2528564;5033982,41;;;1,99084635;15,01308602;
1979;59350;;29;8350;;;2309049;4946613,879;;;2,142273238;13,70973852;
1980;59350;;29;8350;;;2301638;5218797,879;;;2,267427753;13,66573647;
1981;59350;;29;8350;;;2437028;6363958,156;;;2,611360295;14,46960053;
1982;59350;;29;8350;;;2433614;7109026,049;;;2,921180618;14,44933026;
1983;59350;;27;7033;;;2412115;7540466,982;;;3,126081046;14,32168218;
1984;59350;;27;6942;;;2250947;7409077,424;;;3,291537928;13,36476393;
1985;59350;;27;6942;;;2052814;7089315,153;;;3,453462005;12,18836983;
1986;59350;;27;6854;;;2120020;8645465,328;;;4,078011211;12,3155302;
1987;59350;;33;7640;;;1797739;7695704,31;;;4,280768404;10,4433491;
1988;59350;;33;7640;;;1716170;7736352,673;;;4,50791744;9,969501923;
1989;59350;;33;7640;;;1665825;7984294,397;;;4,792997102;9,677039886;
1990;59350;;33;7570;;;1557170;7848081,536;;;5,03996451;9,045845871;
1991;59350;;33;7356;;;1590013;8442649,867;;;5,30979927;9,236636033;
1992;59350;9;34;9177;;44449;1690980;9020899,541;18,3473298;;5,334716875;9,823169244;
1993;59350;9;33;8937;;48073;2029384;10929600,72;20,00544944;;5,385674037;11,7890114;
1994;59350;9;37;9472;;52978;1842084;10173878,17;16,957298;;5,523026184;10,70095619;
1995;59350;7;35;8599;;52353;1844727;10238606,04;18,4027721;;5,550201215;8,636483658;
1996;59350;7;57;15919;3;68952;2409539;13313491,13;16,74502894;;5,525327097;11,28077173;
1997;59350;7;57;15919;3;90706;3602533;19755612,94;16,80629722;;5,483811791;16,86602808;
1998;59350;7;50;14033;2;74391;4371861;24221936,65;25,39619203;;5,540417834;20,46780151;
1999;59350;6;49;13233;2;80613;4033830;22187693,71;22,10353416;;5,500403762;18,88523715;
2000;59350;5;48;13209;2;80653;4043027;23214624,43;21,91512523;;5,741892012;18,92829487;
2001;59350;5;48;13209;2;79990;4204971;24351685,4;23,19713825;;5,791166075;19,68647032;
2002;59350;5;48;11551;2;78796;3999738;23226920,24;22,50286508;2;5,807110426;18,72562817;
2003;59350;4;47;11349;2;79618;3737121;21913968,29;20,79009945;2;5,863863731;16,47564443;
2004;59350;4;47;11259;2;80117;4000155;23537256,21;22,25209883;2;5,884086044;17,63526829;
2005;59350;4;47;11259;2;79516;3686770;21699398,32;20,56774191;2;5,885747774;16,25366469;
2006;59350;4;47;11259;2;79722;3861180;23146711,63;21,67897246;2;5,994724833;16,88670993;
2007;59350;4;47;11259;2;79131;3621814;22145569,83;20,45728041;2;6,114496722;15,64559313;
2008;59350;4;47;11259;2;82029;3938839;24409652,51;21,26587501;2;6,197169397;16,92370059;
2009;59350;5;48;11461;2;79742;3929099;25071729,66;21,63493788;2;6,381037907;16,8818515;
2010;59350;4;47;11259;2;79623;3625248;23938715,33;20,25106587;2;6,60333178;15,57631874;
2011;59350;4;47;11259;2;79817;3639955;23787434,44;20,18457133;2;6,535090252;15,63950915;
2012;59350;4;47;11259;2;82483;3397170;22375673,25;18,30899433;2;6,586562712;14,59635389;
2013;59350;4;47;11259;2;81704;3131898;20794678,13;16,97269729;2;6,639640924;13,45658049;
2014;59350;4;47;11259;2;81716;3265674;21263680,5;17,55604397;2;6,511268577;14,03136534;
2015;59350;4;47;11259;2;82685;3056109;20470673,56;16,17565649;2;6,698279924;13,13094384;
2016;59350;4;47;11259;2;84118;3005108;20366171,73;15,67625344;2;6,777184624;12,91181184;
2017;59350;4;47;11259;2;83021;3005115;20783729,96;15,9062744;2;6,916118005;12,91184192;
2018;59350;4;47;11209;2;82855;2895659;21108003,31;15,34322236;2;7,289533509;12,44155091;
2019;59350;4;47;11209;2;82879;2935750;21762465,64;15,4976145;2;7,412915146;12,61380676;
2020;59350;4;47;11209;2;36455;919108;6733382,81;10,76556548;2;7,325997391;3,949059255;
1960;87085;;8;6856;;;1007272;347609,0658;;;0,345099502;8,48929643;
1961;87085;;7;6556;;;953220;314134,6155;;;0,329551012;8,033745744;
1962;87085;;7;6556;;;925061;311830,1962;;;0,337091496;7,796421468;
1963;87085;;7;6459;;;850983;349697,16;;;0,410933191;7,172091494;
1964;87085;;8;6839;;;765491;350958,6756;;;0,458475247;6,451564238;
1965;87085;;8;6827;;;776124;387410,3028;;;0,499160318;6,541179247;
1966;87085;;8;6821;;;692849;373676,4757;;;0,539333211;5,208646885;
1967;87085;;8;6291;;;687469;398382,5159;;;0,579491608;5,168201535;
1968;87085;;8;6291;;;662225;375895,8285;;;0,567625548;4,978424135;
1969;87085;;7;6057;;;625434;409743,474;;;0,655134633;4,701839587;
1970;87085;;6;3891;;;625439;460160,8032;;;0,735740501;4,701877175;
1971;87085;;6;3891;;;591176;525818,7656;;;0,889445386;4,113244042;
1972;87085;;6;3891;;;584240;536255,1204;;;0,917867863;4,064985215;
1973;87085;;9;4417;;;567301;591687,4124;;;1,042986726;3,947128196;
1974;87085;;9;4137;;;551837;685912,9486;;;1,242962956;3,839533832;
1975;87085;;10;4186;;;651443;906121,2854;;;1,390944849;4,532565664;
1976;87085;;10;4186;;;712149;1104934,47;;;1,551549563;4,954941729;
1977;87085;;10;4150;;;674104;1140792,003;;;1,69230861;4,690234823;
1978;87085;;15;3777;;;765444;1494364,265;;;1,952284249;5,451880342;
1979;87085;;15;3627;;;844644;1840330,692;;;2,178824087;6,015982906;
1980;87085;;16;3640;;;833582;1984810,132;;;2,38106165;5,937193732;
1981;87085;;17;3608;;;897985;2461871,739;;;2,741551071;6,395904558;
1982;87085;;18;3712;;;965361;2890670,12;;;2,994392896;6,875790598;
1983;87085;;18;3712;;;949847;3100667,574;;;3,264386342;6,765292023;
1984;87085;;21;3893;;;928305;3181986,014;;;3,427737666;6,611858974;
1985;87085;;21;3893;;;811081;2909202,89;;;3,586821649;5,776930199;
1986;87085;;27;5005;;;856261;3562331,478;;;4,16033368;6,415670143;
1987;87085;;27;5001;;;639707;2824257,492;;;4,414923539;4,793105257;
1988;87085;;25;4708;;;576381;2691418,802;;;4,669513398;4,318625247;
1989;87085;;25;4708;;;543460;2606459,204;;;4,796046082;4,07195948;
1990;87085;;22;4136;;;537604;2639021,887;;;4,908858355;4,028082479;
1991;87085;;21;3988;;;482916;2522223,585;;;5,222903331;3,618324042;
1992;87085;3;16;3151;;19434;547039;2855977,297;14,48263611;;5,220792845;4,0987757;
1993;87085;3;16;3151;;19741;644211;3392893,894;16,56316792;;5,266743185;4,826852185;
1994;87085;3;16;3151;;19928;617871;3321899,759;15,96443374;;5,376364579;4,629495594;
1995;87085;3;16;3151;;20579;635677;3512146,68;15,78919262;;5,525049169;4,744991341;
1996;87085;3;20;3628;1;21817;645005;3616352,596;15,08461468;;5,606704748;4,814619909;
1997;87085;3;20;3602;1;27794;739063;4108002,354;14,70196934;;5,558392659;5,516712946;
1998;87085;3;20;3602;1;26816;804080;4533895,514;16,83030275;;5,63861247;6,002030336;
1999;87085;3;20;3602;1;26305;698560;3920655,012;14,71621113;;5,612481408;5,214379553;
2000;87085;3;23;4055;1;28182;705027;3908584,709;14,1731291;;5,543879467;5,262652275;
2001;87085;3;23;4055;1;30473;821548;4427057,566;15,48184838;;5,388677918;6,132419682;
2002;87085;3;23;4055;1;23439;730819;3755274,43;18,25634003;2;5,138446633;5,455175863;
2003;87085;2;17;2938;1;24490;719679;4007314,49;17,61475071;1;5,568197057;5,169513562;
2004;87085;2;17;2938;1;24124;819079;4612121,67;20,22987717;1;5,630863043;5,883511953;
2005;87085;2;17;2962;1;23933;709219;4103140,39;17,74891168;1;5,78543495;5,09437852;
2006;87085;2;17;2962;1;24460;777403;4618263,03;18,80128373;1;5,940629288;5,706924777;
2007;87085;2;17;2962;1;24359;713140;4376552,81;17,18175718;1;6,13701771;5,278686583;
2008;87085;3;27;4977;2;26188;737157;4701621,28;16,11760768;1;6,378046034;5,516527349;
2009;87085;3;27;4977;2;35775;858987;5551312,2;13,17136046;1;6,462626559;6,428244292;
2010;87085;3;27;4977;2;35689;872236;5797730,84;13,53670979;1;6,646974947;6,527393416;
2011;87085;3;27;4977;2;36687;897092;6209280,3;13,3584512;1;6,921564678;6,713403728;
2012;87085;3;27;4977;2;36345;874154;5984639,07;13,20273687;1;6,846206813;6,541746803;
2013;87085;3;27;4977;2;37325;816557;5547951,45;12,05904488;1;6,794322319;6,110718642;
2014;87085;3;27;4977;2;37615;894611;5869696,4;13,16857169;1;6,561171727;6,694837121;
2015;87085;3;27;4953;2;37962;865136;5818225,4;12,69797098;1;6,725214764;6,474260441;
2016;87085;3;27;4977;2;38635;898811;6042454,26;13,00226944;1;6,722719526;6,726267895;
2017;87085;3;29;5178;2;42069;936684;6315462,35;12,56766792;1;6,742361725;7,009691155;
2018;87085;3;29;5178;2;45612;887618;5875123,09;11,16078906;1;6,618976959;6,642504883;
2019;87085;3;31;5403;2;45496;922015;6297298,63;11,65280612;1;6,829930782;6,899915436;
2020;87085;3;31;5403;2;18537;268453;1821655,12;8,463198659;1;6,785750653;2,008972738;
1960;56121;;7;4797;;;949330;232396,4833;;;0,244800526;15,67430572;
1961;56121;;6;4497;;;857842;219470,636;;;0,255840395;14,16375524;
1962;56121;;6;4498;;;781581;232030,7581;;;0,296873591;12,90461645;
1963;56121;;7;4798;;;727173;247813,5;;;0,340790293;12,00629066;
1964;56121;;6;4460;;;689664;233700,2273;;;0,338860992;11,3869828;
1965;56121;;5;4020;;;659341;245274,1567;;;0,371998945;10,88632236;
1966;56121;;5;4020;;;618594;262251,0317;;;0,423946937;9,310005418;
1967;56121;;5;4020;;;589943;275723,4087;;;0,467372964;8,878800193;
1968;56121;;5;4020;;;543611;275005,2214;;;0,50588605;8,181491181;
1969;56121;;5;3988;;;499499;285942,6761;;;0,572458956;7,517593763;
1970;56121;;5;3988;;;513331;344913,005;;;0,671911505;7,725769069;
1971;56121;;6;4488;;;476797;358325,622;;;0,751526587;6,833937709;
1972;56121;;6;4488;;;523688;416137,6432;;;0,794628945;7,506027032;
1973;56121;;6;4488;;;486624;468776,1545;;;0,963323129;6,97478823;
1974;56121;;7;4586;;;451159;532314,1608;;;1,179881507;6,466467916;
1975;56121;;7;4142;;;518556;712736,5056;;;1,374463907;7,432470008;
1976;56121;;7;4004;;;536405;781187,029;;;1,456338082;7,688299961;
1977;56121;;7;4004;;;493165;785296,5972;;;1,592360766;7,068540469;
1978;56121;;8;4112;;;525030;961748,5597;;;1,831797344;8,393228251;
1979;56121;;9;4196;;;516611;1094122,328;;;2,117884304;8,258640535;
1980;56121;;9;4167;;;505771;1154782,249;;;2,28321167;8,085350257;
1981;56121;;9;3408;;;560827;1496824,944;;;2,668960204;8,96548582;
1982;56121;;13;4159;;;717801;2104856,111;;;2,932367203;11,47490168;
1983;56121;;13;4134;;;659488;2125884,166;;;3,223537299;10,54269911;
1984;56121;;17;4052;;;686532;2301583,488;;;3,35247809;10,97502957;
1985;56121;;14;3207;;;702049;2484811,504;;;3,539370478;11,22308725;
1986;56121;;14;3207;;;674518;2765088,111;;;4,099354074;11,38023654;
1987;56121;;13;2793;;;534907;2328955,087;;;4,353943932;9,024767593;
1988;56121;;13;2250;;;476774;2229936,767;;;4,677135849;8,043967539;
1989;56121;;13;2250;;;457659;2182395,114;;;4,768605259;7,72146581;
1990;56121;;13;2235;;;449338;2198201,471;;;4,892088963;7,581076749;
1991;56121;;13;2235;;;443324;2266777,694;;;5,113140038;7,479610602;
1992;56121;3;13;2235;;17920;434275;2272502,771;14,10284138;;5,232865744;7,326938975;
1993;56121;3;13;2235;;17713;487096;2622028,121;15,98863488;;5,382980194;8,218116786;
1994;56121;3;13;2235;;17625;455762;2492504,692;14,84215301;;5,468873429;7,689460276;
1995;56121;3;13;2235;;18118;470247;2653620,131;14,86063621;;5,643034683;7,944837723;
1996;56121;3;13;2235;;17096;475371;2693712,24;15,87583763;;5,666547266;8,031407863;
1997;56121;3;13;2235;;18171;535980;2993165,253;16,20547862;;5,584471908;9,055398807;
1998;56121;2;12;2218;;16648;587507;3307419,541;19,79721825;;5,629583207;9,925949078;
1999;56121;3;23;4367;1;18588;345760;1902206,852;9,735067416;;5,501523751;5,841625978;
2000;56121;2;18;3556;1;29555;413177;2179974,602;7,126269976;;5,276127669;6,980638294;
2001;56121;2;18;3556;1;27309;460085;2423081,696;8,573301039;;5,266595729;7,773150416;
2002;56121;1;11;2160;1;17087;356093;1947882,46;10,72262132;;5,470150944;6,016202335;
2003;56121;1;11;2160;1;18196;356001;2031373,75;10,07126532;;5,706090011;6,157908393;
2004;56121;1;11;2160;1;18013;409782;2384531,65;11,76346981;;5,819024872;7,088182384;
2005;56121;1;11;2091;1;17262;351280;2072187,97;10,83425423;;5,898963704;6,076247146;
2006;56121;1;11;2091;1;18385;381208;2285426,5;11,01824099;;5,995221769;6,6060375;
2007;56121;1;11;2091;1;18794;349997;2122529,2;9,943701123;;6,064421124;6,038491399;
2008;56121;1;11;2091;1;18943;384294;2350063,4;10,80179341;;6,115274764;6,675595393;
2009;56121;1;11;2091;1;18091;387225;2424450,6;11,50866066;;6,261090064;6,72650998;
2010;56121;1;11;2091;1;17875;389585;2476242,8;11,73381997;;6,356104059;6,767505689;
2011;56121;1;11;2091;1;18572;415013;2645063,6;11,94883754;;6,373447579;7,209217086;
2012;56121;1;11;2091;1;18414;401281;2533135,78;11,80909617;;6,312623274;6,970677645;
2013;56121;1;11;2091;1;18542;378990;2376691,8;10,93885251;;6,271120082;6,583459274;
2014;56121;1;11;2091;1;18956;404494;2518433,7;11,41992902;;6,226133639;7,026490872;
2015;56121;1;11;2160;1;19076;391770;2464996,5;10,58507126;;6,291948082;6,805461462;
2016;56121;1;11;2091;1;19010;402700;2539070,6;11,24891443;;6,305116961;6,995327184;
2017;56121;1;11;2160;1;19255;396832;2537198,2;10,62447775;;6,393633074;6,893393785;
2018;56121;1;11;2160;1;19377;370464;2387596,9;9,83538662;;6,444882364;6,435353588;
