annee;region;categorie;pourcentage
2018;Occitanie;CSP+;30,42784203
2019;Occitanie;CSP+;27,20102398
2020;Occitanie;CSP+;28,22713097
2016;Pays de la Loire;CSP+;24,63143188
2017;Pays de la Loire;CSP+;26,37735245
2018;Pays de la Loire;CSP+;24,88694259
2019;Pays de la Loire;CSP+;24,28007345
2020;Pays de la Loire;CSP+;22,78297371
2016;Provence-Alpes-Côte-d'Azur;CSP+;31,47609788
2017;Provence-Alpes-Côte-d'Azur;CSP+;32,27135861
2018;Provence-Alpes-Côte-d'Azur;CSP+;31,85460385
2019;Provence-Alpes-Côte-d'Azur;CSP+;29,98457494
2020;Provence-Alpes-Côte-d'Azur;CSP+;30,95016278
2016;Auvergne - Rhône-Alpes;CSP-;19,03954206
2017;Auvergne - Rhône-Alpes;CSP-;18,06547809
2018;Auvergne - Rhône-Alpes;CSP-;21,23952847
2019;Auvergne - Rhône-Alpes;CSP-;17,84842194
2020;Auvergne - Rhône-Alpes;CSP-;17,7526479
2016;Bourgogne - Franche-Comté;CSP-;23,27009891
2017;Bourgogne - Franche-Comté;CSP-;21,70640358
2018;Bourgogne - Franche-Comté;CSP-;22,79393199
2019;Bourgogne - Franche-Comté;CSP-;18,55947914
2020;Bourgogne - Franche-Comté;CSP-;20,87870486
2016;Bretagne;CSP-;20,6291296
2017;Bretagne;CSP-;18,35570295
2018;Bretagne;CSP-;21,24542804
2019;Bretagne;CSP-;17,67642715
2020;Bretagne;CSP-;17,31874773
2016;Centre - Val-de-Loire;CSP-;21,18391534
2017;Centre - Val-de-Loire;CSP-;19,70975913
2018;Centre - Val-de-Loire;CSP-;20,81013171
2019;Centre - Val-de-Loire;CSP-;17,16002752
2020;Centre - Val-de-Loire;CSP-;17,71423997
2016;Corse;CSP-;
2017;Corse;CSP-;
2018;Corse;CSP-;
2019;Corse;CSP-;
2020;Corse;CSP-;
2016;Grand-Est;CSP-;21,68695822
2017;Grand-Est;CSP-;20,67356668
2018;Grand-Est;CSP-;22,19599578
2019;Grand-Est;CSP-;18,2295405
2020;Grand-Est;CSP-;17,18544522
2016;Hauts-de-France;CSP-;23,21606956
2017;Hauts-de-France;CSP-;19,85649866
2018;Hauts-de-France;CSP-;23,17209251
2019;Hauts-de-France;CSP-;20,02897043
2020;Hauts-de-France;CSP-;19,22158712
2016;Ile-de-France;CSP-;15,54307977
2017;Ile-de-France;CSP-;15,10501878
2018;Ile-de-France;CSP-;17,07176874
2019;Ile-de-France;CSP-;14,47353619
2020;Ile-de-France;CSP-;14,58580917
2016;Normandie;CSP-;22,97018885
2017;Normandie;CSP-;20,83675985
2018;Normandie;CSP-;24,01422897
2019;Normandie;CSP-;18,39166592
2020;Normandie;CSP-;16,8676602
2016;Nouvelle Aquitaine;CSP-;18,88830954
2017;Nouvelle Aquitaine;CSP-;19,26725603
2018;Nouvelle Aquitaine;CSP-;20,50900566
2019;Nouvelle Aquitaine;CSP-;15,50684017
2020;Nouvelle Aquitaine;CSP-;16,24667205
2016;Occitanie;CSP-;20,30175867
2017;Occitanie;CSP-;18,38820247
2018;Occitanie;CSP-;20,79685233
2019;Occitanie;CSP-;17,50811431
2020;Occitanie;CSP-;17,33181427
2016;Pays de la Loire;CSP-;21,74592974
2017;Pays de la Loire;CSP-;19,90286669
2018;Pays de la Loire;CSP-;20,80349875
2019;Pays de la Loire;CSP-;15,29809946
2020;Pays de la Loire;CSP-;18,14476675
2016;Provence-Alpes-Côte-d'Azur;CSP-;17,9803067
2017;Provence-Alpes-Côte-d'Azur;CSP-;16,41391592
2018;Provence-Alpes-Côte-d'Azur;CSP-;19,94913652
2019;Provence-Alpes-Côte-d'Azur;CSP-;17,06658852
2020;Provence-Alpes-Côte-d'Azur;CSP-;15,19720788
2016;Auvergne - Rhône-Alpes;inactif étudiant;28,26385472
2017;Auvergne - Rhône-Alpes;inactif étudiant;30,32817068
2018;Auvergne - Rhône-Alpes;inactif étudiant;28,56068506
2019;Auvergne - Rhône-Alpes;inactif étudiant;33,3482356
2020;Auvergne - Rhône-Alpes;inactif étudiant;31,73604184
2016;Bourgogne - Franche-Comté;inactif étudiant;31,29226957
2017;Bourgogne - Franche-Comté;inactif étudiant;31,89251432
2018;Bourgogne - Franche-Comté;inactif étudiant;29,65171166
2019;Bourgogne - Franche-Comté;inactif étudiant;33,82356214
2020;Bourgogne - Franche-Comté;inactif étudiant;32,02110668
2016;Bretagne;inactif étudiant;27,03401285
2017;Bretagne;inactif étudiant;28,74265969
2018;Bretagne;inactif étudiant;29,6899787
2019;Bretagne;inactif étudiant;31,12336209
2020;Bretagne;inactif étudiant;28,87375012
2016;Centre - Val-de-Loire;inactif étudiant;26,43223042
2017;Centre - Val-de-Loire;inactif étudiant;27,88589699
2018;Centre - Val-de-Loire;inactif étudiant;30,385996
2019;Centre - Val-de-Loire;inactif étudiant;32,4528345
2020;Centre - Val-de-Loire;inactif étudiant;33,23861875
2016;Corse;inactif étudiant;
2017;Corse;inactif étudiant;
2018;Corse;inactif étudiant;
2019;Corse;inactif étudiant;
2020;Corse;inactif étudiant;
2016;Grand-Est;inactif étudiant;25,38241702
2017;Grand-Est;inactif étudiant;30,20930976
2018;Grand-Est;inactif étudiant;28,05558652
2019;Grand-Est;inactif étudiant;32,82821538
2020;Grand-Est;inactif étudiant;33,49607861
2016;Hauts-de-France;inactif étudiant;29,75687592
2017;Hauts-de-France;inactif étudiant;31,26400781
2018;Hauts-de-France;inactif étudiant;30,50400881
2019;Hauts-de-France;inactif étudiant;34,71532561
2020;Hauts-de-France;inactif étudiant;36,03461425
2016;Ile-de-France;inactif étudiant;24,17682662
2017;Ile-de-France;inactif étudiant;28,55888728
2018;Ile-de-France;inactif étudiant;26,97012646
2019;Ile-de-France;inactif étudiant;30,29676122
2020;Ile-de-France;inactif étudiant;31,0717615
2016;Normandie;inactif étudiant;28,08067869
2017;Normandie;inactif étudiant;30,42137101
2018;Normandie;inactif étudiant;31,41677251
2019;Normandie;inactif étudiant;33,64945992
2020;Normandie;inactif étudiant;34,23607603
2016;Nouvelle Aquitaine;inactif étudiant;28,10133082
2017;Nouvelle Aquitaine;inactif étudiant;30,38683086
2018;Nouvelle Aquitaine;inactif étudiant;30,68455513
2019;Nouvelle Aquitaine;inactif étudiant;32,47334367
2020;Nouvelle Aquitaine;inactif étudiant;34,44886408
2016;Occitanie;inactif étudiant;26,85833273
2017;Occitanie;inactif étudiant;27,11461676
2018;Occitanie;inactif étudiant;27,85541196
2019;Occitanie;inactif étudiant;31,76189685
2020;Occitanie;inactif étudiant;33,10673415
2016;Pays de la Loire;inactif étudiant;25,73662038
2017;Pays de la Loire;inactif étudiant;28,24120097
2018;Pays de la Loire;inactif étudiant;29,57803294
2019;Pays de la Loire;inactif étudiant;32,52454921
2020;Pays de la Loire;inactif étudiant;31,61088836
2016;Provence-Alpes-Côte-d'Azur;inactif étudiant;25,0341281
2017;Provence-Alpes-Côte-d'Azur;inactif étudiant;25,26131355
2018;Provence-Alpes-Côte-d'Azur;inactif étudiant;25,06329896
2019;Provence-Alpes-Côte-d'Azur;inactif étudiant;28,11717817
2020;Provence-Alpes-Côte-d'Azur;inactif étudiant;31,59615232
2016;Auvergne - Rhône-Alpes;inactifs non étudiant;24,30870151
2017;Auvergne - Rhône-Alpes;inactifs non étudiant;21,42642874
2018;Auvergne - Rhône-Alpes;inactifs non étudiant;20,03171789
2019;Auvergne - Rhône-Alpes;inactifs non étudiant;22,3939653
2020;Auvergne - Rhône-Alpes;inactifs non étudiant;22,74534414
2016;Bourgogne - Franche-Comté;inactifs non étudiant;20,42916057
2017;Bourgogne - Franche-Comté;inactifs non étudiant;19,3585554
2018;Bourgogne - Franche-Comté;inactifs non étudiant;18,70126411
2019;Bourgogne - Franche-Comté;inactifs non étudiant;22,82491054
2020;Bourgogne - Franche-Comté;inactifs non étudiant;22,70333396
2016;Bretagne;inactifs non étudiant;24,8575253
2017;Bretagne;inactifs non étudiant;24,30970371
2018;Bretagne;inactifs non étudiant;19,47054308
2019;Bretagne;inactifs non étudiant;24,01751292
2020;Bretagne;inactifs non étudiant;25,07041302
2016;Centre - Val-de-Loire;inactifs non étudiant;27,3509512
2017;Centre - Val-de-Loire;inactifs non étudiant;24,33324563
2018;Centre - Val-de-Loire;inactifs non étudiant;21,35218504
2019;Centre - Val-de-Loire;inactifs non étudiant;25,3557995
2020;Centre - Val-de-Loire;inactifs non étudiant;24,55730223
2016;Corse;inactifs non étudiant;
2017;Corse;inactifs non étudiant;
2018;Corse;inactifs non étudiant;
2019;Corse;inactifs non étudiant;
2020;Corse;inactifs non étudiant;
2016;Grand-Est;inactifs non étudiant;25,65674883
2017;Grand-Est;inactifs non étudiant;19,62348902
2018;Grand-Est;inactifs non étudiant;19,93481275
2019;Grand-Est;inactifs non étudiant;21,29876053
2020;Grand-Est;inactifs non étudiant;22,61078005
2016;Hauts-de-France;inactifs non étudiant;21,43067403
2017;Hauts-de-France;inactifs non étudiant;20,20627681
2018;Hauts-de-France;inactifs non étudiant;18,0067688
2019;Hauts-de-France;inactifs non étudiant;20,600666
2020;Hauts-de-France;inactifs non étudiant;18,52096848
2016;Ile-de-France;inactifs non étudiant;23,89925766
2017;Ile-de-France;inactifs non étudiant;19,19598802
2018;Ile-de-France;inactifs non étudiant;18,12281009
2019;Ile-de-France;inactifs non étudiant;20,2971674
2020;Ile-de-France;inactifs non étudiant;19,44197176
2016;Normandie;inactifs non étudiant;23,19833819
2017;Normandie;inactifs non étudiant;21,25369914
2018;Normandie;inactifs non étudiant;17,88747958
2019;Normandie;inactifs non étudiant;22,84367087
2020;Normandie;inactifs non étudiant;19,45056414
2016;Nouvelle Aquitaine;inactifs non étudiant;24,26776495
2017;Nouvelle Aquitaine;inactifs non étudiant;21,14501401
2018;Nouvelle Aquitaine;inactifs non étudiant;20,45983774
2019;Nouvelle Aquitaine;inactifs non étudiant;23,91556901
2020;Nouvelle Aquitaine;inactifs non étudiant;21,51411368
2016;Occitanie;inactifs non étudiant;23,30478466
2017;Occitanie;inactifs non étudiant;23,58901362
2018;Occitanie;inactifs non étudiant;20,91989368
2019;Occitanie;inactifs non étudiant;23,52896486
2020;Occitanie;inactifs non étudiant;21,33432061
2016;Pays de la Loire;inactifs non étudiant;27,88601799
2017;Pays de la Loire;inactifs non étudiant;25,4785799
2018;Pays de la Loire;inactifs non étudiant;24,73152572
2019;Pays de la Loire;inactifs non étudiant;27,89727787
2020;Pays de la Loire;inactifs non étudiant;27,46137117
2016;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;25,50946733
2017;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;26,05341192
2018;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;23,13296067
2019;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;24,83165837
2020;Provence-Alpes-Côte-d'Azur;inactifs non étudiant;22,25647702
2016;Auvergne - Rhône-Alpes;habitués assidus;14,28824239
2017;Auvergne - Rhône-Alpes;habitués assidus;10,57956629
2018;Auvergne - Rhône-Alpes;habitués assidus;16,05819988
2019;Auvergne - Rhône-Alpes;habitués assidus;13,13022187
2020;Auvergne - Rhône-Alpes;habitués assidus;18,44086557
2016;Bourgogne - Franche-Comté;habitués assidus;16,12248596
2017;Bourgogne - Franche-Comté;habitués assidus;12,82951824
2018;Bourgogne - Franche-Comté;habitués assidus;15,28838426
2019;Bourgogne - Franche-Comté;habitués assidus;12,8846224
2020;Bourgogne - Franche-Comté;habitués assidus;16,27108245
2016;Bretagne;habitués assidus;14,2788009
2017;Bretagne;habitués assidus;9,985498487
2018;Bretagne;habitués assidus;12,51129447
2019;Bretagne;habitués assidus;9,797325833
2020;Bretagne;habitués assidus;13,09360362
2016;Centre - Val-de-Loire;habitués assidus;19,11837239
2017;Centre - Val-de-Loire;habitués assidus;12,37100288
2018;Centre - Val-de-Loire;habitués assidus;14,84946843
2019;Centre - Val-de-Loire;habitués assidus;12,82932227
2020;Centre - Val-de-Loire;habitués assidus;16,27947105
2016;Corse;habitués assidus;
2017;Corse;habitués assidus;
2018;Corse;habitués assidus;
2019;Corse;habitués assidus;
2020;Corse;habitués assidus;
2016;Grand-Est;habitués assidus;15,39429179
2017;Grand-Est;habitués assidus;9,916413389
2018;Grand-Est;habitués assidus;13,29683128
2019;Grand-Est;habitués assidus;10,82364198
2020;Grand-Est;habitués assidus;12,19060629
2016;Hauts-de-France;habitués assidus;15,51871565
2017;Hauts-de-France;habitués assidus;9,42632643
2018;Hauts-de-France;habitués assidus;13,54369134
2019;Hauts-de-France;habitués assidus;12,13474064
2020;Hauts-de-France;habitués assidus;12,38591523
2016;Ile-de-France;habitués assidus;25,42800466
2017;Ile-de-France;habitués assidus;18,1993824
2018;Ile-de-France;habitués assidus;26,2890123
2019;Ile-de-France;habitués assidus;22,39557862
2020;Ile-de-France;habitués assidus;23,7618876
2016;Normandie;habitués assidus;12,82789404
2017;Normandie;habitués assidus;8,550762611
2018;Normandie;habitués assidus;12,66559436
2019;Normandie;habitués assidus;12,00302986
2020;Normandie;habitués assidus;12,01334369
2016;Nouvelle Aquitaine;habitués assidus;14,39233043
2017;Nouvelle Aquitaine;habitués assidus;9,104334864
2018;Nouvelle Aquitaine;habitués assidus;11,74592007
2019;Nouvelle Aquitaine;habitués assidus;10,66434313
2020;Nouvelle Aquitaine;habitués assidus;11,81977224
2016;Occitanie;habitués assidus;13,72638169
2017;Occitanie;habitués assidus;10,68564952
2018;Occitanie;habitués assidus;15,84155662
2019;Occitanie;habitués assidus;13,94868731
2020;Occitanie;habitués assidus;15,82120738
2016;Pays de la Loire;habitués assidus;13,05491237
2017;Pays de la Loire;habitués assidus;8,649041903
2018;Pays de la Loire;habitués assidus;11,96340628
2019;Pays de la Loire;habitués assidus;10,41945612
2020;Pays de la Loire;habitués assidus;11,08429672
2016;Provence-Alpes-Côte-d'Azur;habitués assidus;16,19125147
2017;Provence-Alpes-Côte-d'Azur;habitués assidus;10,6026
2018;Provence-Alpes-Côte-d'Azur;habitués assidus;16,287463
2019;Provence-Alpes-Côte-d'Azur;habitués assidus;14,1854442
2020;Provence-Alpes-Côte-d'Azur;habitués assidus;15,18675293
2016;Auvergne - Rhône-Alpes;habitués réguliers;44,43307828
2017;Auvergne - Rhône-Alpes;habitués réguliers;40,63916193
2018;Auvergne - Rhône-Alpes;habitués réguliers;48,59404592
2019;Auvergne - Rhône-Alpes;habitués réguliers;43,42573921
2020;Auvergne - Rhône-Alpes;habitués réguliers;42,45888423
2016;Bourgogne - Franche-Comté;habitués réguliers;44,79118323
2017;Bourgogne - Franche-Comté;habitués réguliers;38,96095253
2018;Bourgogne - Franche-Comté;habitués réguliers;46,60570529
2019;Bourgogne - Franche-Comté;habitués réguliers;41,20655209
2020;Bourgogne - Franche-Comté;habitués réguliers;39,79107559
2016;Bretagne;habitués réguliers;47,60873766
2017;Bretagne;habitués réguliers;44,82497475
2018;Bretagne;habitués réguliers;50,97593097
2019;Bretagne;habitués réguliers;45,16207041
2020;Bretagne;habitués réguliers;46,30425485
2016;Centre - Val-de-Loire;habitués réguliers;39,4652929
2017;Centre - Val-de-Loire;habitués réguliers;39,99362756
2018;Centre - Val-de-Loire;habitués réguliers;46,44776288
2019;Centre - Val-de-Loire;habitués réguliers;42,48338043
2020;Centre - Val-de-Loire;habitués réguliers;45,61399704
2016;Corse;habitués réguliers;
2017;Corse;habitués réguliers;
2018;Corse;habitués réguliers;
2019;Corse;habitués réguliers;
2020;Corse;habitués réguliers;
2016;Grand-Est;habitués réguliers;49,49496389
2017;Grand-Est;habitués réguliers;44,26376377
2018;Grand-Est;habitués réguliers;48,62990374
2019;Grand-Est;habitués réguliers;44,23235985
2020;Grand-Est;habitués réguliers;45,09554224
2016;Hauts-de-France;habitués réguliers;46,86857307
2017;Hauts-de-France;habitués réguliers;44,49099506
2018;Hauts-de-France;habitués réguliers;49,30773384
2019;Hauts-de-France;habitués réguliers;45,56224787
2020;Hauts-de-France;habitués réguliers;44,98784186
2016;Ile-de-France;habitués réguliers;44,14774998
2017;Ile-de-France;habitués réguliers;46,3222745
2018;Ile-de-France;habitués réguliers;49,35854332
2019;Ile-de-France;habitués réguliers;45,95259319
2020;Ile-de-France;habitués réguliers;47,89880716
2016;Normandie;habitués réguliers;43,3730845
2017;Normandie;habitués réguliers;37,58787001
2018;Normandie;habitués réguliers;42,77881292
2019;Normandie;habitués réguliers;39,94669262
2020;Normandie;habitués réguliers;42,85583441
2016;Nouvelle Aquitaine;habitués réguliers;46,38873608
2017;Nouvelle Aquitaine;habitués réguliers;43,87608772
2018;Nouvelle Aquitaine;habitués réguliers;50,17047126
2019;Nouvelle Aquitaine;habitués réguliers;46,37865395
2020;Nouvelle Aquitaine;habitués réguliers;51,83753008
2016;Occitanie;habitués réguliers;50,71199505
2017;Occitanie;habitués réguliers;47,52869908
2018;Occitanie;habitués réguliers;50,40913719
2019;Occitanie;habitués réguliers;45,37843317
2020;Occitanie;habitués réguliers;51,91766048
2016;Pays de la Loire;habitués réguliers;41,73407405
2017;Pays de la Loire;habitués réguliers;40,59692261
2018;Pays de la Loire;habitués réguliers;48,38991545
2019;Pays de la Loire;habitués réguliers;43,4827454
2020;Pays de la Loire;habitués réguliers;45,94490482
2016;Provence-Alpes-Côte-d'Azur;habitués réguliers;48,66180072
2017;Provence-Alpes-Côte-d'Azur;habitués réguliers;48,0239869
2018;Provence-Alpes-Côte-d'Azur;habitués réguliers;51,26538125
2019;Provence-Alpes-Côte-d'Azur;habitués réguliers;48,02027895
2020;Provence-Alpes-Côte-d'Azur;habitués réguliers;50,4564411
2016;Auvergne - Rhône-Alpes;occasionnels;41,27867933
2017;Auvergne - Rhône-Alpes;occasionnels;48,78127178
2018;Auvergne - Rhône-Alpes;occasionnels;35,34775421
2019;Auvergne - Rhône-Alpes;occasionnels;43,44403892
2020;Auvergne - Rhône-Alpes;occasionnels;39,1002502
2016;Bourgogne - Franche-Comté;occasionnels;39,08633081
2017;Bourgogne - Franche-Comté;occasionnels;48,20952923
2018;Bourgogne - Franche-Comté;occasionnels;38,10591045
2019;Bourgogne - Franche-Comté;occasionnels;45,90882551
2020;Bourgogne - Franche-Comté;occasionnels;43,93784196
2016;Bretagne;occasionnels;38,11246143
2017;Bretagne;occasionnels;45,18952676
2018;Bretagne;occasionnels;36,51277456
2019;Bretagne;occasionnels;45,04060376
2020;Bretagne;occasionnels;40,60214153
2016;Centre - Val-de-Loire;occasionnels;41,41633471
2017;Centre - Val-de-Loire;occasionnels;47,63536956
2018;Centre - Val-de-Loire;occasionnels;38,7027687
2019;Centre - Val-de-Loire;occasionnels;44,6872973
2020;Centre - Val-de-Loire;occasionnels;38,10653191
2016;Corse;occasionnels;
2017;Corse;occasionnels;
2018;Corse;occasionnels;
2019;Corse;occasionnels;
2020;Corse;occasionnels;
2016;Grand-Est;occasionnels;35,11074432
2017;Grand-Est;occasionnels;45,81982284
2018;Grand-Est;occasionnels;38,07326498
2019;Grand-Est;occasionnels;44,94399817
2020;Grand-Est;occasionnels;42,71385147
2016;Hauts-de-France;occasionnels;37,61271128
2017;Hauts-de-France;occasionnels;46,08267851
2018;Hauts-de-France;occasionnels;37,14857482
2019;Hauts-de-France;occasionnels;42,30301149
2020;Hauts-de-France;occasionnels;42,62624291
2016;Ile-de-France;occasionnels;30,42424536
2017;Ile-de-France;occasionnels;35,4783431
2018;Ile-de-France;occasionnels;24,35244438
2019;Ile-de-France;occasionnels;31,65182819
2020;Ile-de-France;occasionnels;28,33930524
2016;Normandie;occasionnels;43,79902146
2017;Normandie;occasionnels;53,86136738
2018;Normandie;occasionnels;44,55559272
2019;Normandie;occasionnels;48,05027751
2020;Normandie;occasionnels;45,1308219
2016;Nouvelle Aquitaine;occasionnels;39,21893349
2017;Nouvelle Aquitaine;occasionnels;47,01957742
2018;Nouvelle Aquitaine;occasionnels;38,08360867
2019;Nouvelle Aquitaine;occasionnels;42,95700292
2020;Nouvelle Aquitaine;occasionnels;36,34269769
2016;Occitanie;occasionnels;35,56162327
2017;Occitanie;occasionnels;41,7856514
2018;Occitanie;occasionnels;33,74930619
2019;Occitanie;occasionnels;40,67287952
2020;Occitanie;occasionnels;32,26113214
2016;Pays de la Loire;occasionnels;45,21101358
2017;Pays de la Loire;occasionnels;50,75403548
2018;Pays de la Loire;occasionnels;39,64667827
2019;Pays de la Loire;occasionnels;46,09779848
2020;Pays de la Loire;occasionnels;42,97079845
2016;Provence-Alpes-Côte-d'Azur;occasionnels;35,14694781
2017;Provence-Alpes-Côte-d'Azur;occasionnels;41,3734131
2018;Provence-Alpes-Côte-d'Azur;occasionnels;32,44715575
2019;Provence-Alpes-Côte-d'Azur;occasionnels;37,79427685
2020;Provence-Alpes-Côte-d'Azur;occasionnels;34,35680597
2005;Alsace;hommes;47,6
2006;Alsace;hommes;47,8
2007;Alsace;hommes;50,2
2008;Alsace;hommes;50,91623037
2009;Alsace;hommes;48,33997344
2010;Alsace;hommes;52,74151436
2011;Alsace;hommes;50,35629454
2012;Alsace;hommes;48,43945069
2013;Alsace;hommes;46,66844683
2014;Alsace;hommes;49,20525971
2015;Alsace;hommes;58,41364363
2005;Aquitaine;hommes;42,7
2006;Aquitaine;hommes;47,8
2007;Aquitaine;hommes;46,3
2008;Aquitaine;hommes;44,59352802
2009;Aquitaine;hommes;44,33416046
2010;Aquitaine;hommes;48,89473684
2011;Aquitaine;hommes;45,87289993
2012;Aquitaine;hommes;48,12085483
2013;Aquitaine;hommes;48,83948238
2014;Aquitaine;hommes;44,21002263
2015;Aquitaine;hommes;48,0171551
2005;Auvergne;hommes;45,8
2006;Auvergne;hommes;50,2
2007;Auvergne;hommes;48,6
2008;Auvergne;hommes;49,88913525
2009;Auvergne;hommes;49,46236559
2010;Auvergne;hommes;52,85285285
2011;Auvergne;hommes;48,01864802
2012;Auvergne;hommes;47,89915966
2013;Auvergne;hommes;47,34658674
2014;Auvergne;hommes;48,21765685
